Country,Team,TeamID,Location,Stadium_Name,Stadium_Capacity,Post_Code,Latitude,Longitude,League,LeagueID,National_Cup_ID,League_Cup_Name,League_Cup_ID,crestImage
Scotland,Inverness Caledonian Thistle,133641,Inverness,Caledonian Stadium,7711,IV1 1FF,57.494713,-4.216973,Scottish League One,4669,4429,,,Inverness Caledonian Thistle.svg
Scotland,Kelty Hearts,140311,Kelty,New Central Park,1800,KY4 0BX,56.136159,-3.379257,Scottish League One,4669,4429,,,Kelty Hearts.svg
Scotland,Kilmarnock,133645,Kilmarnock,Rugby Park,18128,KA1 2DP,55.604097,-4.509366,Scottish Premier League,4330,4429,Scottish League Cup,4428,kilmarnock.png
Scotland,Livingston,134133,Livingston,Almondvale Stadium,9521,EH54 7DN,55.885962,-3.522018,Scottish Premier League,4330,4429,Scottish League Cup,4428,livingston.png
Scotland,Motherwell,133640,Motherwell,Fir Park,13677,ML1 2QN,55.780423,-3.980263,Scottish Premier League,4330,4429,Scottish League Cup,4428,motherwell.png
Scotland,Montrose,134308,Montrose,Links Park,4936,DD10 8QD,56.713705,-2.459112,Scottish League One,4669,4429,,,Not_Found.png
Scotland,National Stadium,138105,Glasgow,Hampden Park,51866,G42 9BA,55.82598,-4.25198,Scottish League Cup,4395,4429,,4428,
Scotland,Queen of the South,134310,Dumfries,Palmerston Park,6412,DG2 9BA,55.070397,-3.624616,Scottish League One,4669,4429,,,Not_Found.png
Scotland,Clyde,134317,Hamilton,New Douglas Park,6018,ML3 0FT,55.782166,-4.057878,Scottish League Two,4670,4429,,,Not_Found.png
Scotland,East Fife,134446,Leven,Bayview Stadium,2000,KY8 4LA,56.188873,-2.999178,Scottish League Two,4670,4429,,,Not_Found.png
Scotland,Edinburgh City,138101,Edinburgh,Ainslie Park,3000,EH6 4NF,55.971498,-3.23161,Scottish League Two,4670,4429,,,Not_Found.png
Scotland,The Spartans,142339,Edinburgh,Ainslie Park,3000,EH6 4NF,55.971498,-3.23161,Scottish League Two,4670,4429,,,Not_Found.png
Scotland,Partick Thistle,134134,Glasgow,Firhill Stadium,10102,G20 0SP,55.88156,-4.269409,Scottish Championship,4395,4429,,,partick-thistle.png
Scotland,Peterhead,134309,Peterhead,Balmoor Stadium,4000,AB42 1EU,57.511075,-1.795837,Scottish League Two,4670,4429,,,Peterhead.jpg
Scotland,Queen's Park,138105,Glasgow,Lesser Hampden,990,G42 9BA,55.825653,-4.255457,Scottish Championship,4395,4429,,,queens-park.png
Scotland,Raith Rovers,134793,Kirkcaldy,Stark's Park,8867,KY1 1UB,56.099775,-3.168428,Scottish Championship,4395,4429,,,raith-rovers.png
Scotland,Rangers,133642,Glasgow,Ibrox Stadium,50987,G51 2XD,55.853221,-4.309324,Scottish Premier League,4330,4429,Scottish League Cup,4428,rangers.png
Scotland,Cove Rangers,138100,Aberdeen,Balmoral Stadium,2602,AB12 3AT,57.112566,-2.096828,Scottish League One,4669,4429,,,Not_Found.png
Scotland,Stranraer,134220,Stranraer,Stair Park,6500,DG9 8BS,54.902201,-5.012485,Scottish League Two,4670,4429,,,Not_Found.png
Scotland,Ross County,133940,Dingwall,Global Energy Stadium,6541,11000,57.595758,-4.419075,Scottish Championship,4395,4429,,,ross-county.png
Scotland,Stenhousemuir,134467,Stenhousemuir,Ochilview Park,3746,FK5 4QL,56.028333,-3.814722,Scottish League Two,4670,4429,,,Stenhousemuir.jpg
Scotland,Stirling Albion,134297,Stirling,Forthbank Stadium,3808,FK7 7UJ,56.119073,-3.912023,Scottish League Two,4670,4429,,,Stirling Albion.svg
Scotland,St Johnstone,133639,Perth,McDiarmid Park,10696,PH1 3DJ,56.409871,-3.476894,Scottish Championship,4395,4429,,,st-johnstone.png
Scotland,St Mirren,133649,Paisley,St Mirren Park Paisley,8023,PA3 2EJ,55.850534,-4.444205,Scottish Premier League,4330,4429,Scottish League Cup,4428,st-mirren.png
Serbia,Metalac Gornji Milanovac,134558,Gornji Milanovac,Metalac Stadium,4000,32300,44.026417,20.466615,Serbian SuperLiga,4671,4456,,,Metalac Gornji Milanovac.png
Serbia,TSC Backa Topola,137856,Bačka Topola,TSC Arena,4500,24300,45.815579,19.627424,Serbian SuperLiga,4671,4456,,,Not_Found.png
Serbia,cukaricki,134617,Belgrade,Stadion FK cukaricki,4070,10,44.7866,20.4489,Serbian SuperLiga,4671,4456,,,Not_Found.png
Serbia,Mladost Lucani,137860,Lučani,SRC Mr Rados Milovanovic,8000,32240,43.8667,20.1333,Serbian SuperLiga,4671,4456,,,Not_Found.png
Serbia,Radnicki Nis,137858,Niš,Stadion cair Nis,18151,18000,43.315416,21.908904,Serbian SuperLiga,4671,4456,,,Not_Found.png
Serbia,Radnicki 1923,141776,Kragujevac,Stadion cika Daca,15100,34000,44.020788,20.899523,Serbian SuperLiga,4671,4456,,,Not_Found.png
Serbia,Spartak Subotica,137859,Subotica,Gradski stadion Subotica,13000,24000,46.082055,19.676578,Serbian SuperLiga,4671,4456,,,Not_Found.png
Serbia,Incija,137865,Inđija,Gradski Stadion Indjija,4000,22320,45.05,20.0833,Serbian SuperLiga,4671,4456,,,Not_Found.png
Serbia,Macva n abac,137867,Šabac,Gradski stadion n abac,8000,15000,44.75,19.6833,Serbian SuperLiga,4671,4456,,,Not_Found.png
Serbia,Novi Pazar,140069,Novi Pazar,Gradski stadion Novi Pazar,12000,36300,43.1364,20.5122,Serbian SuperLiga,4671,4456,,     ,Novi Pazar.jpg
Serbia,Partizan Belgrade,133960,Belgrade,Stadion Partizana,32710,11000,44.788758,20.459092,Serbian SuperLiga,4671,4456,,,Partizan Belgrade.png
Serbia,Proleter Novi Sad,137862,Novi Sad,Stadion Karacorce,14458,21000,45.2671,19.8335,Serbian SuperLiga,4671,4456,,,Proleter Novi Sad.png
Serbia,Radnik Surdulica,137864,Surdulica,EFBET Stadion Surdulica,3312,17530,42.6833,22.1667,Serbian SuperLiga,4671,4456,,,Radnik Surdulica.svg
Serbia,Red Star Belgrade,133940,Belgrade,Rajko Mitic Stadium,53000,11000,44.78322,20.464675,Serbian SuperLiga,4671,4456,,,Red Star Belgrade.png
Serbia,Vojvodina,134022,Novi Sad,Stadion Karacorce,15000,21000,45.2671,19.8335,Serbian SuperLiga,4671,4456,,,Vojvodina.png
Slovakia,FC DAC 1904 Dunajska Streda,134500,Dunajská Streda,MOL Arena,12700,929 01,47.999543,17.618918,Slovak Super Liga,4672,4452,,,FC DAC 1904 Dunajska Streda.png
Slovakia,Slovan Bratislava,134090,Bratislava,Tehelne pole,22500,811 02,48.161512,17.132156,Slovak Super Liga,4672,4452,,,slovan-bratislava.png
Slovakia,ViOn Zlate Moravce,137873,Zlaté Moravce,ViOn Arena,3787,953 01,48.3833,18.4,Slovak Super Liga,4672,4452,,,Not_Found.png
Slovakia,FK Ruzomberok,134501,Ružomberok,Stadion MFK Ruzomberok,4876,034 01,49.082338,19.283868,Slovak Super Liga,4672,4452,,,Not_Found.png
Slovakia,FK Zemplin Michalovce,134505,Michalovce,Stadion Michalovce,4440,071 01,48.763117,21.909589,Slovak Super Liga,4672,4452,,,Not_Found.png
Slovakia,Podbrezova,134497,Podbrezová,Zeleziarni Stadium,3000,976 81,48.8167,19.55,Slovak Super Liga,4672,4452,,,Podbrezova.jpg
Slovakia,Pohronie,137870,Žiar nad Hronom,Mcstsky Stadion,2309,965 01,48.5833,18.85,Slovak Super Liga,4672,4452,,,Pohronie.svg
Slovakia,Senica,134496,Senica,Mestsky Stadion Senica,4500,905 01,48.6794,17.3661,Slovak Super Liga,4672,4452,,,Senica.jpg
Slovakia,Spartak Trnava,134004,Trnava,Anton Malatinsky Stadium,19200,917 01,48.3774,17.588,Slovak Super Liga,4672,4452,,,Spartak Trnava.svg
Slovakia,Trencin,134353,Trenčín,n tadion na Sihoti,3500,911 01,48.8946,18.0444,Slovak Super Liga,4672,4452,,,Trencin.jpg
Slovakia,Zilina,133921,Žilina,Stadion Pod Dubnom,11181,010 01,49.229158,18.745519,Slovak Super Liga,4672,4452,, ,Zilina.jpg
Slovenia,Celje,134318,Celje,Stadion Z'dezele,13059,3000,46.246529,15.270008,Slovenian PrvaLiga,4692,4453,,,Celje.jpg
Slovenia,Domzale,134321,Domžale,n portni park Domzale,3100,1230,46.1378,14.5956,Slovenian PrvaLiga,4692,4453,,,Domzale.jpg
Slovenia,NK Bravo,134519,Ljubljana,Sportni Park Siska,1000,1000,46.063541,14.482971,Slovenian PrvaLiga,4692,4453,,,Not_Found.png
Slovenia,NK Aluminij,134520,Kidričevo,Sportni Park Aluminij,1500,2325,46.4039,15.7906,Slovenian PrvaLiga,4692,4453,,,NK Aluminij.png
Slovenia,NK Radomlje,134521,Radomlje,Sportni Park Radomlje,1000,1235,46.1833,14.6333,Slovenian PrvaLiga,4692,4453,,,Not_Found.png
Slovenia,NK Maribor,134525,Maribor,Stadion Ljudski vrt,12702,2000,46.562747,15.640643,Slovenian PrvaLiga,4692,4453,,,Not_Found.png
Slovenia,NK Tabor Sezana,134527,Sežana,Stadion Rajko Stolfa,1000,6210,45.7083,13.8667,Slovenian PrvaLiga,4692,4453,,,Not_Found.png
Slovenia,Olimpija Ljubljana,134033,Ljubljana,Stadion Stozice,16038,1000,46.080496,14.524924,Slovenian PrvaLiga,4692,4453,,,Not_Found.png
Slovenia,Mura,138214,Murska Sobota,Mestni stadion Fazanerija,3782,9000,46.6611,16.1664,Slovenian PrvaLiga,4692,4453,,,Not_Found.png
Slovenia,Tabor Sezana,138216,Sežana,Rajko n tolfa Stadium,1200,6210,45.7083,13.8667,Slovenian PrvaLiga,4692,4453,,,Not_Found.png
Slovenia,Rudar Velenje,138218,Velenje,Ob Jezeru Stadium,2341,3320,46.3594,15.1111,Slovenian PrvaLiga,4692,4453,,,Rudar Velenje.svg
Spain,Athletic Bilbao,133727,Bilbao,San Mames Barria,53289,48013,43.264204,-2.949391,Spanish La Liga,4335,4427,,,athletic-bilbao.png
Spain,Atletico Madrid,133729,Madrid,Civitas Metropolitano,70460,28022,40.4362,-3.5995,Spanish La Liga,4335,4427,,,atlético-madrid.png
Spain,Barcelona,133739,Barcelona,Spotify Camp Nou,99354,8028,41.380881,2.122818,Spanish La Liga,4335,4427,,,barcelona.png
Spain,Celta Vigo,133937,Vigo,Estadio Abanca-Balaidos,29000,36203,42.211781,-8.739715,Spanish La Liga,4335,4427,,,celta-vigo.png
Spain,Espanyol,133734,Barcelona,RCDE Stadium,40500,8940,41.347857,2.076458,Spanish La Liga,4335,4427,,,espanyol.png
Spain,Getafe,133731,Getafe,Estadio Coliseum,17393,28903,40.325725,-3.714933,Spanish La Liga,4335,4427,,,getafe.png
Spain,Girona,134700,Girona,Estadi Municipal de Montilivi,14450,17003,41.96123,2.828996,Spanish La Liga,4335,4427,,,girona.png
Spain,Las Palmas,134259,Las Palmas,Estadio de Gran Canaria,32400,35019,28.100234,-15.456725,Spanish La Liga 2,4400,4427,,,Las Palmas.jpg
Spain,Leganes,134701,Leganés,Estadio Municipal de Butarque,8138,28914,40.340562,-3.760643,Spanish La Liga 2,4400,4427,,,leganés.png
Spain,Mallorca,133733,Palma,Estadi Mallorca Son Moix,23142,7011,39.589935,2.630116,Spanish La Liga,4335,4427,,,mallorca.png
Spain,Osasuna,133730,Pamplona,Estadio El Sadar,18761,31006,42.796662,-1.637131,Spanish La Liga,4335,4427,,,osasuna.png
Spain,Rayo Vallecano,133728,Madrid,Estadio de Vallecas,14708,28018,40.391757,-3.658737,Spanish La Liga,4335,4427,,,rayo-vallecano.png
Spain,Real Betis,133722,Seville,Estadio de La Cartuja,60720,41092,37.417235,-6.004613,Spanish La Liga,4335,4427,,,real-betis.png
Spain,Real Madrid,133738,Madrid,Estadio Santiago Bernabeu,81000,28036,40.452178,-3.687657,Spanish La Liga,4335,4427,,,real-madrid.png
Spain,Real Sociedad,133724,San Sebastián,Reale Arena,39500,20014,43.30139,-1.973569,Spanish La Liga,4335,4427,,,real-sociedad.png
Spain,Sevilla,133735,Seville,Estadio Ramon Sanchez Pizjuan,42500,41005,37.384088,-5.970631,Spanish La Liga,4335,4427,,,sevilla.png
Spain,Valencia,133725,Valencia,Estadio de Mestalla,55000,46010,39.4699,-0.3763,Spanish La Liga,4335,4427,,,valencia.png
Spain,Villarreal,133740,Villarreal,Estadio de la Ceramica,24890,12540,39.9442,-0.1036,Spanish La Liga,4335,4427,,,villarreal.png
Sweden, AIK,134011,Stockholm,Strawberry Arena,50622,169 79,59.372504,18.001667,Swedish Allsvenskan,4343,4436,,,aik.png
Sweden, Degerfors IF,134273,Degerfors,Stora Valla,12500,693 32,59.239816,14.439504,Swedish Allsvenskan,4343,4436, ,,degerfors.png
Sweden, Djurgo¥rdens IF,135139,Stockholm,Hovet,8094,121 77,59.294884,18.081883,Swedish Allsvenskan,4343,4436,,,djurgaarden.png
Sweden,Elfsborg,133984,Boro¥s,Boro¥s Arena,16899,50631,57.7208,12.9378,Swedish Allsvenskan,4343,4436,, ,elfsborg.png
Sweden, BK Hacken,133834,Gothenburg,Bravida Arena,6500,424 38,57.719181,11.931793,Swedish Allsvenskan,4343,4436,,,hacken.png
Sweden, Halmstads BK,133835,Halmstad,Orjans Vall,15500,302 50,56.684904,12.867997,Swedish Allsvenskan,4343,4436,,,halmstad.png
Sweden, Hammarby IF,133830,Stockholm,Tele2 Arena,30000,121 77,59.291033,18.084543,Swedish Allsvenskan,4343,4436,,,hammarby.png
Sweden, IFK Goteborg,133832,Gothenburg,Gamla Ullevi,18416,413 02,57.706261,11.980123,Swedish Allsvenskan,4343,4436,,,ifk-gothenburg.png
Sweden, Kalmar FF,134002,Kalmar,Guldfo¥geln Arena,12000,392 36,56.6634,16.3567,Swedish Allsvenskan,4343,4436,,,kalmar-ff.png
Sweden, Malmo FF,134166,Malmö,Eleda Stadion,22500,217 62,55.583734,12.987735,Swedish Allsvenskan,4343,4436,,,malmo-ff.png
Sweden, Mjallby AIF,134274,Hällevik,Strandvallen,6500,375 93,56.01218,14.717173,Swedish Allsvenskan,4343,4436, , ,mjallby.png
Sweden, IFK Norrkoping,133833,Norrköping,Ostgotaporten,17234,602 38,58.5877,16.1924,Swedish Allsvenskan,4343,4436,,,norrkoping.png
Sweden, orebro SK,133837,Örebro,Behrn Arena,14500,702 28,59.266283,15.223386,Swedish Allsvenskan,4343,4436, ,,oerebro.png
Sweden, ostersunds FK,134276,Östersund,Jamtkraft Arena,8600,831 34,63.194919,14.656041,Swedish Allsvenskan,4343,4436, , ,ostersund.png
Sweden, IK Sirius,134275,Uppsala,Studenternas IP,6000,752 37,59.848657,17.646331,Swedish Allsvenskan,4343,4436, , ,sirius.png
Sweden, Varbergs BoIS FC,134730,Varberg,Paavallen,4500,432 42,57.1057,12.2504,Swedish Allsvenskan,4343,4436, ,,varbergs-bois-fc.png
Switzerland,Young Boys,134001,Bern,Wankdorf Stadium,32000,3014,46.9633,7.4647,Super League,4343,,, ,young-boys.png
The Netherlands,Ajax,133772,Amsterdam,Johan Cruijff ArenA,54990,1101 AX,52.314353,4.942843,Dutch Eredivisie,4337,4435,, ,Ajax.png
The Netherlands,Almere City,137996,Almere,Yanmar Stadion,3200,1316 JX,52.39441,5.240473,Dutch Eerste Divisie,4227,4435,,,Almere City.png
The Netherlands,AZ Alkmaar,133767,Alkmaar,AFAS Stadion Alkmaar,17023,1812 RN,52.612827,4.742062,Dutch Eredivisie,4337,4435,, ,AZ Alkmaar.png
The Netherlands,Feyenoord,133758,Rotterdam,Stadion Feyenoord,51117,3077 AL,51.895512,4.525468,Dutch Eredivisie,4337,4435,,,Feyenoord.png
The Netherlands,Fortuna Sittard,134264,Sittard,Fortuna Sittard Stadion,12500,6131 EN,50.992304,5.843338,Dutch Eredivisie,4337,4435,,,Fortuna Sittard.png
The Netherlands,Go Ahead Eagles,134304,Deventer,De Adelaarshorst,10400,7413 BZ,52.260396,6.172712,Dutch Eredivisie,4337,4435,,,Go Ahead Eagles.png
The Netherlands,Groningen,133762,Groningen,Euroborg,22579,9728 KA,53.206204,6.591465,Dutch Eredivisie,4337,4435,,,Groningen.jpg
The Netherlands,Heerenveen,133759,Heerenveen,Abe Lenstra Stadion,27224,8448 DA,52.958673,5.936167,Dutch Eredivisie,4337,4435,,,Heerenveen.jpg
The Netherlands,NAC Breda,133773,Breda,Rat Verlegh Stadion,19000,4818 CL,51.594776,4.75033,Dutch Eredivisie,4337,4435,,,NAC Breda.png
The Netherlands,NEC Nijmegen,133760,Nijmegen,Goffertstadion,12500,6532 VZ,51.822485,5.837156,Dutch Eredivisie,4337,4435,,,NEC Nijmegen.png
The Netherlands,Willem II,133827,Tilburg,Koning Willem II Stadion,14637,5017 PA,51.542692,5.066807,Dutch Eerste Divisie,4227,4435,,,Not_Found.png
The Netherlands,PEC Zwolle,133936,Zwolle,MACÂ³PARK Stadion,14000,8011 XZ,52.5168,6.083,Dutch Eredivisie,4337,4435,,,PEC Zwolle.svg
The Netherlands,PSV Eindhoven,133768,Eindhoven,Philips Stadion,36500,5616 PP,51.441708,5.467426,Dutch Eredivisie,4337,4435,,,PSV Eindhoven.svg
The Netherlands,RKC Waalwijk,133765,Waalwijk,Mandemakers Stadion,7500,5141 EB,51.686587,5.088833,Dutch Eerste Divisie,4227,4435,,,RKC Waalwijk.svg
The Netherlands,Sparta Rotterdam,133866,Rotterdam,Spartastadion,11926,3027 AP,51.9194,4.4336,Dutch Eredivisie,4337,4435,,,Sparta Rotterdam.svg
The Netherlands,Twente,133774,Enschede,De Grolsch Veste,30205,7547,52.236443,6.83776,Dutch Eredivisie,4337,,, ,Twente.png
Turkey,Adana Demirspor,138982,Adana,Yeni Adana Stadium,33543,1120,37.063488,35.375049,Turkish Super Lig,4345,4440,,,Adana Demirspor.png
Turkey,Alanyaspor,135676,Alanya,Gain Park Stadyumu,0,7400,36.5444,31.9956,Turkish Super Lig,4345,4440,,,Alanyaspor.svg
Turkey,Antalyaspor,133799,Antalya,Corendon Airlines Park,41703,7070,36.888059,30.668532,Turkish Super Lig,4345,4440,,,Antalyaspor.svg
Turkey,Galatasaray,133804,Istanbul,Rams Park,52652,34396,41.103369,28.990952,Turkish Super Lig,4345,4440,,,Galatasaray.svg
Turkey,Gaziantep FK,134698,Gaziantep,Kalyon Stadium,35574,27470,37.124377,37.382292,Turkish Super Lig,4345,4440,,,Gaziantep FK.svg
Turkey,Hatayspor,138944,Hatay,Mersin Stadium,5269,31200,36.4018,36.3498,Turkish Super Lig,4345,4440,,,Hatayspor.png
Turkey,Kayserispor,133802,Kayseri,RHG Enerturk Enerji Stadyumu,32864,38010,38.73723,35.422469,Turkish Super Lig,4345,4440,,,Kayserispor.svg
Turkey,Konyaspor,133835,Konya,Konya Buyuknehir Belediye Stadyumu,42276,302 50,37.8667,32.4833,Turkish Super Lig,4345,4440,,,Konyaspor.svg
Turkey,Malatyaspor,134696,Malatya,Malatya Arena,27044,44100,38.337374,38.44607,Turkish Super Lig,4345,4440,,,Malatyaspor.png
Turkey,Fenerbahce,133807,Istanbul,Ülker Stadium,50530,34742,40.992887,29.10483,Turkish Super Lig,4345,4440,,,Not_Found.png
Turkey,Beniktan,133794,Istanbul,Vodafone Park,41903,34347,41.0392,28.9947,Turkish Super Lig,4345,4440,,,Not_Found.png
Turkey,c°stanbul Banaknehir,134589,Istanbul,Banaknehir Fatih Terim Stadyumu,17800,34480,41.1228,28.8086,Turkish Super Lig,4345,4440,,,Not_Found.png
Turkey,oaykur Rizespor,134699,Rize,Caykur Didi Stadium,15332,53020,41.042021,40.572573,Turkish Super Lig,4345,4440,,,Not_Found.png
Turkey,Sivasspor,133806,Sivas,Yeni Sivas 4 Eylul Stadium,14998,58040,39.7477,37.0179,Turkish Super Lig,4345,4440,,,Sivasspor.svg
Turkey,Trabzonspor,133796,Trabzon,Papara Park,40782,61080,40.998686,39.64539,Turkish Super Lig,4345,4440,,,Trabzonspor.svg
Ukraine,Shakhtar Donetsk,134126,Lviv,Arena Lviv,34915,79000,49.774605,24.026844,Premier League,4354,,,,shakhtar-donetsk.png
Wales,Cardiff City,133637,Cardiff,Cardiff City Stadium,33280,CF11 8AZ,51.4726,-3.203,English League Championship,4329,,,,Cardiff City.svg
Wales,Swansea City,133614,Swansea,Swansea.com Stadium,21088,SA1 2FA,51.6426,-3.9343,English League Championship,4329,,,,Swansea City.svg
Estonia,Nomme Kalju,999001,Tallinn,Hiiu Staadion,700,12313,59.376,24.726,Estonian Meistriliiga,,,,,Not_Found.png
Norway,Rosenborg,133938,Trondheim,Lerkendal Stadion,21405,7037,63.4155,10.4051,Norwegian Eliteserien,1358,,,,Not_Found.png
Russia,Zenit St Petersburg,134151,Saint Petersburg,Gazprom Arena,68134,197110,59.9726,30.2217,Russian Premier League,4392,,,,Not_Found.png
Gibraltar,Lincoln Red Imps,999002,Gibraltar,Victoria Stadium,5000,,36.1408,-5.3536,Gibraltar National League,,,,,Not_Found.png
Austria,RB Salzburg,133970,Salzburg,Red Bull Arena Salzburg,31895,5071,47.816396,12.998244,Austrian Bundesliga,4621,4436,,,Not_Found.png
